"","resp.id","rating","price","color","zipper","finish"
"1391",93,4,20,"gray","silver","matte"
"1392",93,6,17,"gray","silver","patent"
"1393",93,2,20,"gray","silver","matte"
"1394",93,5,20,"black","silver","patent"
"1395",93,2,20,"navy","gold","matte"
"1396",94,2,17,"gray","silver","patent"
"1397",94,10,15,"navy","silver","matte"
"1398",94,6,15,"black","gold","patent"
"1399",94,6,19,"navy","gold","matte"
"1400",94,2,19,"navy","silver","patent"
"1401",94,5,15,"gray","silver","patent"
"1402",94,9,15,"black","silver","matte"
"1403",94,2,17,"navy","silver","patent"
"1404",94,2,19,"navy","silver","patent"
"1405",94,3,17,"navy","gold","patent"
"1406",94,10,20,"gray","silver","matte"
"1407",94,2,17,"gray","silver","patent"
"1408",94,8,20,"gray","silver","matte"
"1409",94,10,20,"black","silver","patent"
"1410",94,10,20,"navy","gold","matte"
"1411",95,5,17,"gray","silver","patent"
"1412",95,8,15,"navy","silver","matte"
"1413",95,8,15,"black","gold","patent"
"1414",95,4,19,"navy","gold","matte"
"1415",95,2,19,"navy","silver","patent"
"1416",95,6,15,"gray","silver","patent"
"1417",95,10,15,"black","silver","matte"
"1418",95,3,17,"navy","silver","patent"
"1419",95,2,19,"navy","silver","patent"
"1420",95,4,17,"navy","gold","patent"
"1421",95,10,20,"gray","silver","matte"
"1422",95,6,17,"gray","silver","patent"
"1423",95,10,20,"gray","silver","matte"
"1424",95,8,20,"black","silver","patent"
"1425",95,8,20,"navy","gold","matte"
"1426",96,4,17,"gray","silver","patent"
"1427",96,8,15,"navy","silver","matte"
"1428",96,10,15,"black","gold","patent"
"1429",96,4,19,"navy","gold","matte"
"1430",96,3,19,"navy","silver","patent"
"1431",96,9,15,"gray","silver","patent"
"1432",96,9,15,"black","silver","matte"
"1433",96,4,17,"navy","silver","patent"
"1434",96,2,19,"navy","silver","patent"
"1435",96,4,17,"navy","gold","patent"
"1436",96,10,20,"gray","silver","matte"
"1437",96,5,17,"gray","silver","patent"
"1438",96,10,20,"gray","silver","matte"
"1439",96,9,20,"black","silver","patent"
"1440",96,10,20,"navy","gold","matte"
"1441",97,6,17,"gray","silver","patent"
"1442",97,6,15,"navy","silver","matte"
"1443",97,10,15,"black","gold","patent"
"1444",97,3,19,"navy","gold","matte"
"1445",97,2,19,"navy","silver","patent"
"1446",97,6,15,"gray","silver","patent"
"1447",97,9,15,"black","silver","matte"
"1448",97,6,17,"navy","silver","patent"
"1449",97,5,19,"navy","silver","patent"
"1450",97,7,17,"navy","gold","patent"
"1451",97,8,20,"gray","silver","matte"
"1452",97,3,17,"gray","silver","patent"
"1453",97,9,20,"gray","silver","matte"
"1454",97,10,20,"black","silver","patent"
"1455",97,7,20,"navy","gold","matte"
"1456",98,4,17,"gray","silver","patent"
"1457",98,9,15,"navy","silver","matte"
"1458",98,9,15,"black","gold","patent"
"1459",98,4,19,"navy","gold","matte"
"1460",98,4,19,"navy","silver","patent"
"1461",98,5,15,"gray","silver","patent"
"1462",98,9,15,"black","silver","matte"
"1463",98,2,17,"navy","silver","patent"
"1464",98,2,19,"navy","silver","patent"
"1465",98,2,17,"navy","gold","patent"
"1466",98,7,20,"gray","silver","matte"
"1467",98,7,17,"gray","silver","patent"
"1468",98,7,20,"gray","silver","matte"
"1469",98,10,20,"black","silver","patent"
"1470",98,5,20,"navy","gold","matte"
"1471",99,3,17,"gray","silver","patent"
"1472",99,10,15,"navy","silver","matte"
"1473",99,9,15,"black","gold","patent"
"1474",99,5,19,"navy","gold","matte"
"1475",99,2,19,"navy","silver","patent"
"1476",99,4,15,"gray","silver","patent"
"1477",99,9,15,"black","silver","matte"
"1478",99,7,17,"navy","silver","patent"
"1479",99,3,19,"navy","silver","patent"
"1480",99,9,17,"navy","gold","patent"
"1481",99,7,20,"gray","silver","matte"
"1482",99,2,17,"gray","silver","patent"
"1483",99,3,20,"gray","silver","matte"
"1484",99,7,20,"black","silver","patent"
"1485",99,10,20,"navy","gold","matte"
"1486",100,7,17,"gray","silver","patent"
"1487",100,7,15,"navy","silver","matte"
"1488",100,10,15,"black","gold","patent"
"1489",100,3,19,"navy","gold","matte"
"1490",100,5,19,"navy","silver","patent"
"1491",100,7,15,"gray","silver","patent"
"1492",100,10,15,"black","silver","matte"
"1493",100,7,17,"navy","silver","patent"
"1494",100,2,19,"navy","silver","patent"
"1495",100,6,17,"navy","gold","patent"
"1496",100,5,20,"gray","silver","matte"
"1497",100,5,17,"gray","silver","patent"
"1498",100,6,20,"gray","silver","matte"
"1499",100,7,20,"black","silver","patent"
"1500",100,9,20,"navy","gold","matte"
"1501",101,7,17,"gray","silver","patent"
"1502",101,6,15,"navy","silver","matte"
"1503",101,10,15,"black","gold","patent"
"1504",101,4,19,"navy","gold","matte"
"1505",101,2,19,"navy","silver","patent"
"1506",101,8,15,"gray","silver","patent"
"1507",101,10,15,"black","silver","matte"
"1508",101,4,17,"navy","silver","patent"
"1509",101,3,19,"navy","silver","patent"
"1510",101,6,17,"navy","gold","patent"
"1511",101,10,20,"gray","silver","matte"
"1512",101,7,17,"gray","silver","patent"
"1513",101,10,20,"gray","silver","matte"
"1514",101,9,20,"black","silver","patent"
"1515",101,9,20,"navy","gold","matte"
"1516",102,2,17,"gray","silver","patent"
"1517",102,9,15,"navy","silver","matte"
"1518",102,4,15,"black","gold","patent"
"1519",102,6,19,"navy","gold","matte"
"1520",102,4,19,"navy","silver","patent"
"1521",102,7,15,"gray","silver","patent"
"1522",102,10,15,"black","silver","matte"
"1523",102,9,17,"navy","silver","patent"
"1524",102,6,19,"navy","silver","patent"
"1525",102,6,17,"navy","gold","patent"
"1526",102,10,20,"gray","silver","matte"
"1527",102,6,17,"gray","silver","patent"
"1528",102,10,20,"gray","silver","matte"
"1529",102,8,20,"black","silver","patent"
"1530",102,10,20,"navy","gold","matte"
"1531",103,8,17,"gray","silver","patent"
"1532",103,9,15,"navy","silver","matte"
"1533",103,10,15,"black","gold","patent"
"1534",103,7,19,"navy","gold","matte"
"1535",103,3,19,"navy","silver","patent"
"1536",103,8,15,"gray","silver","patent"
"1537",103,10,15,"black","silver","matte"
"1538",103,2,17,"navy","silver","patent"
"1539",103,2,19,"navy","silver","patent"
"1540",103,6,17,"navy","gold","patent"
"1541",103,10,20,"gray","silver","matte"
"1542",103,5,17,"gray","silver","patent"
"1543",103,9,20,"gray","silver","matte"
"1544",103,8,20,"black","silver","patent"
"1545",103,10,20,"navy","gold","matte"
"1546",104,6,17,"gray","silver","patent"
"1547",104,8,15,"navy","silver","matte"
"1548",104,10,15,"black","gold","patent"
"1549",104,2,19,"navy","gold","matte"
"1550",104,2,19,"navy","silver","patent"
"1551",104,7,15,"gray","silver","patent"
"1552",104,10,15,"black","silver","matte"
"1553",104,4,17,"navy","silver","patent"
"1554",104,3,19,"navy","silver","patent"
"1555",104,4,17,"navy","gold","patent"
"1556",104,8,20,"gray","silver","matte"
"1557",104,3,17,"gray","silver","patent"
"1558",104,9,20,"gray","silver","matte"
"1559",104,8,20,"black","silver","patent"
"1560",104,8,20,"navy","gold","matte"
"1561",105,6,17,"gray","silver","patent"
"1562",105,8,15,"navy","silver","matte"
"1563",105,7,15,"black","gold","patent"
"1564",105,6,19,"navy","gold","matte"
"1565",105,3,19,"navy","silver","patent"
"1566",105,6,15,"gray","silver","patent"
"1567",105,10,15,"black","silver","matte"
"1568",105,2,17,"navy","silver","patent"
"1569",105,3,19,"navy","silver","patent"
"1570",105,4,17,"navy","gold","patent"
"1571",105,9,20,"gray","silver","matte"
"1572",105,5,17,"gray","silver","patent"
"1573",105,9,20,"gray","silver","matte"
"1574",105,10,20,"black","silver","patent"
"1575",105,7,20,"navy","gold","matte"
"1576",106,7,17,"gray","silver","patent"
"1577",106,6,15,"navy","silver","matte"
"1578",106,10,15,"black","gold","patent"
"1579",106,5,19,"navy","gold","matte"
"1580",106,2,19,"navy","silver","patent"
"1581",106,8,15,"gray","silver","patent"
"1582",106,10,15,"black","silver","matte"
"1583",106,5,17,"navy","silver","patent"
"1584",106,2,19,"navy","silver","patent"
"1585",106,4,17,"navy","gold","patent"
"1586",106,5,20,"gray","silver","matte"
"1587",106,5,17,"gray","silver","patent"
"1588",106,5,20,"gray","silver","matte"
"1589",106,10,20,"black","silver","patent"
"1590",106,6,20,"navy","gold","matte"
"1591",107,6,17,"gray","silver","patent"
"1592",107,10,15,"navy","silver","matte"
"1593",107,9,15,"black","gold","patent"
"1594",107,8,19,"navy","gold","matte"
"1595",107,5,19,"navy","silver","patent"
"1596",107,5,15,"gray","silver","patent"
"1597",107,10,15,"black","silver","matte"
"1598",107,5,17,"navy","silver","patent"
"1599",107,6,19,"navy","silver","patent"
"1600",107,2,17,"navy","gold","patent"
"1601",107,9,20,"gray","silver","matte"
"1602",107,4,17,"gray","silver","patent"
"1603",107,10,20,"gray","silver","matte"
"1604",107,10,20,"black","silver","patent"
"1605",107,10,20,"navy","gold","matte"
"1606",108,7,17,"gray","silver","patent"
"1607",108,7,15,"navy","silver","matte"
"1608",108,10,15,"black","gold","patent"
"1609",108,2,19,"navy","gold","matte"
"1610",108,2,19,"navy","silver","patent"
"1611",108,8,15,"gray","silver","patent"
"1612",108,10,15,"black","silver","matte"
"1613",108,5,17,"navy","silver","patent"
"1614",108,3,19,"navy","silver","patent"
"1615",108,4,17,"navy","gold","patent"
"1616",108,6,20,"gray","silver","matte"
"1617",108,7,17,"gray","silver","patent"
"1618",108,7,20,"gray","silver","matte"
"1619",108,7,20,"black","silver","patent"
"1620",108,6,20,"navy","gold","matte"
"1621",109,5,17,"gray","silver","patent"
"1622",109,9,15,"navy","silver","matte"
"1623",109,10,15,"black","gold","patent"
"1624",109,2,19,"navy","gold","matte"
"1625",109,5,19,"navy","silver","patent"
"1626",109,8,15,"gray","silver","patent"
"1627",109,9,15,"black","silver","matte"
"1628",109,10,17,"navy","silver","patent"
"1629",109,6,19,"navy","silver","patent"
"1630",109,8,17,"navy","gold","patent"
"1631",109,6,20,"gray","silver","matte"
"1632",109,7,17,"gray","silver","patent"
"1633",109,8,20,"gray","silver","matte"
"1634",109,10,20,"black","silver","patent"
"1635",109,7,20,"navy","gold","matte"
"1636",110,6,17,"gray","silver","patent"
"1637",110,7,15,"navy","silver","matte"
"1638",110,10,15,"black","gold","patent"
"1639",110,5,19,"navy","gold","matte"
"1640",110,2,19,"navy","silver","patent"
"1641",110,8,15,"gray","silver","patent"
"1642",110,10,15,"black","silver","matte"
"1643",110,3,17,"navy","silver","patent"
"1644",110,3,19,"navy","silver","patent"
"1645",110,5,17,"navy","gold","patent"
"1646",110,7,20,"gray","silver","matte"
"1647",110,7,17,"gray","silver","patent"
"1648",110,7,20,"gray","silver","matte"
"1649",110,6,20,"black","silver","patent"
"1650",110,5,20,"navy","gold","matte"
"1651",111,4,17,"gray","silver","patent"
"1652",111,7,15,"navy","silver","matte"
"1653",111,8,15,"black","gold","patent"
"1654",111,6,19,"navy","gold","matte"
"1655",111,2,19,"navy","silver","patent"
"1656",111,6,15,"gray","silver","patent"
"1657",111,10,15,"black","silver","matte"
"1658",111,4,17,"navy","silver","patent"
"1659",111,4,19,"navy","silver","patent"
"1660",111,4,17,"navy","gold","patent"
"1661",111,7,20,"gray","silver","matte"
"1662",111,4,17,"gray","silver","patent"
"1663",111,8,20,"gray","silver","matte"
"1664",111,9,20,"black","silver","patent"
"1665",111,10,20,"navy","gold","matte"
"1666",112,5,17,"gray","silver","patent"
"1667",112,7,15,"navy","silver","matte"
"1668",112,8,15,"black","gold","patent"
"1669",112,2,19,"navy","gold","matte"
"1670",112,4,19,"navy","silver","patent"
"1671",112,7,15,"gray","silver","patent"
"1672",112,10,15,"black","silver","matte"
"1673",112,5,17,"navy","silver","patent"
"1674",112,4,19,"navy","silver","patent"
"1675",112,4,17,"navy","gold","patent"
"1676",112,10,20,"gray","silver","matte"
"1677",112,4,17,"gray","silver","patent"
"1678",112,7,20,"gray","silver","matte"
"1679",112,8,20,"black","silver","patent"
"1680",112,6,20,"navy","gold","matte"
"1681",113,5,17,"gray","silver","patent"
"1682",113,9,15,"navy","silver","matte"
"1683",113,10,15,"black","gold","patent"
"1684",113,6,19,"navy","gold","matte"
"1685",113,3,19,"navy","silver","patent"
"1686",113,8,15,"gray","silver","patent"
"1687",113,10,15,"black","silver","matte"
"1688",113,5,17,"navy","silver","patent"
"1689",113,2,19,"navy","silver","patent"
"1690",113,6,17,"navy","gold","patent"
"1691",113,10,20,"gray","silver","matte"
"1692",113,7,17,"gray","silver","patent"
"1693",113,8,20,"gray","silver","matte"
"1694",113,10,20,"black","silver","patent"
"1695",113,10,20,"navy","gold","matte"
"1696",114,7,17,"gray","silver","patent"
"1697",114,10,15,"navy","silver","matte"
"1698",114,6,15,"black","gold","patent"
"1699",114,2,19,"navy","gold","matte"
"1700",114,2,19,"navy","silver","patent"
"1701",114,3,15,"gray","silver","patent"
"1702",114,10,15,"black","silver","matte"
"1703",114,4,17,"navy","silver","patent"
"1704",114,3,19,"navy","silver","patent"
"1705",114,6,17,"navy","gold","patent"
"1706",114,3,20,"gray","silver","matte"
"1707",114,3,17,"gray","silver","patent"
"1708",114,3,20,"gray","silver","matte"
"1709",114,6,20,"black","silver","patent"
"1710",114,4,20,"navy","gold","matte"
"1711",115,7,17,"gray","silver","patent"
"1712",115,8,15,"navy","silver","matte"
"1713",115,10,15,"black","gold","patent"
"1714",115,2,19,"navy","gold","matte"
"1715",115,4,19,"navy","silver","patent"
"1716",115,10,15,"gray","silver","patent"
"1717",115,10,15,"black","silver","matte"
"1718",115,8,17,"navy","silver","patent"
"1719",115,6,19,"navy","silver","patent"
"1720",115,4,17,"navy","gold","patent"
"1721",115,7,20,"gray","silver","matte"
"1722",115,9,17,"gray","silver","patent"
"1723",115,6,20,"gray","silver","matte"
"1724",115,10,20,"black","silver","patent"
"1725",115,4,20,"navy","gold","matte"
"1726",116,6,17,"gray","silver","patent"
"1727",116,9,15,"navy","silver","matte"
"1728",116,10,15,"black","gold","patent"
"1729",116,4,19,"navy","gold","matte"
"1730",116,7,19,"navy","silver","patent"
"1731",116,6,15,"gray","silver","patent"
"1732",116,3,15,"black","silver","matte"
"1733",116,6,17,"navy","silver","patent"
"1734",116,6,19,"navy","silver","patent"
"1735",116,6,17,"navy","gold","patent"
"1736",116,2,20,"gray","silver","matte"
"1737",116,6,17,"gray","silver","patent"
"1738",116,3,20,"gray","silver","matte"
"1739",116,5,20,"black","silver","patent"
"1740",116,7,20,"navy","gold","matte"
"1741",117,5,17,"gray","silver","patent"
"1742",117,9,15,"navy","silver","matte"
"1743",117,8,15,"black","gold","patent"
"1744",117,4,19,"navy","gold","matte"
"1745",117,2,19,"navy","silver","patent"
"1746",117,7,15,"gray","silver","patent"
"1747",117,10,15,"black","silver","matte"
"1748",117,7,17,"navy","silver","patent"
"1749",117,4,19,"navy","silver","patent"
"1750",117,4,17,"navy","gold","patent"
"1751",117,10,20,"gray","silver","matte"
"1752",117,3,17,"gray","silver","patent"
"1753",117,10,20,"gray","silver","matte"
"1754",117,10,20,"black","silver","patent"
"1755",117,9,20,"navy","gold","matte"
"1756",118,9,17,"gray","silver","patent"
"1757",118,9,15,"navy","silver","matte"
"1758",118,10,15,"black","gold","patent"
"1759",118,3,19,"navy","gold","matte"
"1760",118,2,19,"navy","silver","patent"
"1761",118,10,15,"gray","silver","patent"
"1762",118,10,15,"black","silver","matte"
"1763",118,5,17,"navy","silver","patent"
"1764",118,5,19,"navy","silver","patent"
"1765",118,2,17,"navy","gold","patent"
"1766",118,10,20,"gray","silver","matte"
"1767",118,8,17,"gray","silver","patent"
"1768",118,9,20,"gray","silver","matte"
"1769",118,10,20,"black","silver","patent"
"1770",118,5,20,"navy","gold","matte"
"1771",119,4,17,"gray","silver","patent"
"1772",119,4,15,"navy","silver","matte"
"1773",119,9,15,"black","gold","patent"
"1774",119,3,19,"navy","gold","matte"
"1775",119,3,19,"navy","silver","patent"
"1776",119,9,15,"gray","silver","patent"
"1777",119,10,15,"black","silver","matte"
"1778",119,5,17,"navy","silver","patent"
"1779",119,2,19,"navy","silver","patent"
"1780",119,7,17,"navy","gold","patent"
"1781",119,8,20,"gray","silver","matte"
"1782",119,5,17,"gray","silver","patent"
"1783",119,8,20,"gray","silver","matte"
"1784",119,9,20,"black","silver","patent"
"1785",119,8,20,"navy","gold","matte"
"1786",120,5,17,"gray","silver","patent"
"1787",120,8,15,"navy","silver","matte"
"1788",120,10,15,"black","gold","patent"
"1789",120,4,19,"navy","gold","matte"
"1790",120,2,19,"navy","silver","patent"
"1791",120,10,15,"gray","silver","patent"
"1792",120,10,15,"black","silver","matte"
"1793",120,4,17,"navy","silver","patent"
"1794",120,2,19,"navy","silver","patent"
"1795",120,7,17,"navy","gold","patent"
"1796",120,4,20,"gray","silver","matte"
"1797",120,6,17,"gray","silver","patent"
"1798",120,3,20,"gray","silver","matte"
"1799",120,6,20,"black","silver","patent"
"1800",120,4,20,"navy","gold","matte"
"1801",121,8,17,"gray","silver","patent"
"1802",121,4,15,"navy","silver","matte"
"1803",121,10,15,"black","gold","patent"
"1804",121,4,19,"navy","gold","matte"
"1805",121,2,19,"navy","silver","patent"
"1806",121,9,15,"gray","silver","patent"
"1807",121,9,15,"black","silver","matte"
"1808",121,5,17,"navy","silver","patent"
"1809",121,2,19,"navy","silver","patent"
"1810",121,7,17,"navy","gold","patent"
"1811",121,2,20,"gray","silver","matte"
"1812",121,8,17,"gray","silver","patent"
"1813",121,5,20,"gray","silver","matte"
"1814",121,6,20,"black","silver","patent"
"1815",121,2,20,"navy","gold","matte"
"1816",122,5,17,"gray","silver","patent"
"1817",122,4,15,"navy","silver","matte"
"1818",122,7,15,"black","gold","patent"
"1819",122,3,19,"navy","gold","matte"
"1820",122,3,19,"navy","silver","patent"
"1821",122,5,15,"gray","silver","patent"
"1822",122,10,15,"black","silver","matte"
"1823",122,2,17,"navy","silver","patent"
"1824",122,2,19,"navy","silver","patent"
"1825",122,2,17,"navy","gold","patent"
"1826",122,7,20,"gray","silver","matte"
"1827",122,5,17,"gray","silver","patent"
"1828",122,8,20,"gray","silver","matte"
"1829",122,6,20,"black","silver","patent"
"1830",122,4,20,"navy","gold","matte"
"1831",123,5,17,"gray","silver","patent"
"1832",123,9,15,"navy","silver","matte"
"1833",123,6,15,"black","gold","patent"
"1834",123,5,19,"navy","gold","matte"
"1835",123,2,19,"navy","silver","patent"
"1836",123,6,15,"gray","silver","patent"
"1837",123,10,15,"black","silver","matte"
"1838",123,4,17,"navy","silver","patent"
"1839",123,3,19,"navy","silver","patent"
"1840",123,4,17,"navy","gold","patent"
"1841",123,10,20,"gray","silver","matte"
"1842",123,8,17,"gray","silver","patent"
"1843",123,7,20,"gray","silver","matte"
"1844",123,7,20,"black","silver","patent"
"1845",123,8,20,"navy","gold","matte"
"1846",124,3,17,"gray","silver","patent"
"1847",124,9,15,"navy","silver","matte"
"1848",124,10,15,"black","gold","patent"
"1849",124,6,19,"navy","gold","matte"
"1850",124,4,19,"navy","silver","patent"
"1851",124,5,15,"gray","silver","patent"
"1852",124,10,15,"black","silver","matte"
"1853",124,4,17,"navy","silver","patent"
"1854",124,2,19,"navy","silver","patent"
"1855",124,6,17,"navy","gold","patent"
"1856",124,9,20,"gray","silver","matte"
"1857",124,5,17,"gray","silver","patent"
"1858",124,5,20,"gray","silver","matte"
"1859",124,9,20,"black","silver","patent"
"1860",124,8,20,"navy","gold","matte"
"1861",125,6,17,"gray","silver","patent"
"1862",125,7,15,"navy","silver","matte"
"1863",125,10,15,"black","gold","patent"
"1864",125,5,19,"navy","gold","matte"
"1865",125,2,19,"navy","silver","patent"
"1866",125,10,15,"gray","silver","patent"
"1867",125,10,15,"black","silver","matte"
"1868",125,4,17,"navy","silver","patent"
"1869",125,4,19,"navy","silver","patent"
"1870",125,5,17,"navy","gold","patent"
"1871",125,10,20,"gray","silver","matte"
"1872",125,8,17,"gray","silver","patent"
"1873",125,10,20,"gray","silver","matte"
"1874",125,7,20,"black","silver","patent"
"1875",125,10,20,"navy","gold","matte"
"1876",126,8,17,"gray","silver","patent"
"1877",126,8,15,"navy","silver","matte"
"1878",126,10,15,"black","gold","patent"
"1879",126,2,19,"navy","gold","matte"
"1880",126,3,19,"navy","silver","patent"
"1881",126,10,15,"gray","silver","patent"
"1882",126,10,15,"black","silver","matte"
"1883",126,8,17,"navy","silver","patent"
"1884",126,8,19,"navy","silver","patent"
"1885",126,10,17,"navy","gold","patent"
"1886",126,7,20,"gray","silver","matte"
"1887",126,3,17,"gray","silver","patent"
"1888",126,6,20,"gray","silver","matte"
"1889",126,10,20,"black","silver","patent"
"1890",126,10,20,"navy","gold","matte"
"1891",127,4,17,"gray","silver","patent"
"1892",127,8,15,"navy","silver","matte"
"1893",127,10,15,"black","gold","patent"
"1894",127,6,19,"navy","gold","matte"
"1895",127,2,19,"navy","silver","patent"
"1896",127,9,15,"gray","silver","patent"
"1897",127,10,15,"black","silver","matte"
"1898",127,2,17,"navy","silver","patent"
"1899",127,4,19,"navy","silver","patent"
"1900",127,9,17,"navy","gold","patent"
"1901",127,7,20,"gray","silver","matte"
"1902",127,9,17,"gray","silver","patent"
"1903",127,10,20,"gray","silver","matte"
"1904",127,6,20,"black","silver","patent"
"1905",127,6,20,"navy","gold","matte"
"1906",128,2,17,"gray","silver","patent"
"1907",128,7,15,"navy","silver","matte"
"1908",128,9,15,"black","gold","patent"
"1909",128,6,19,"navy","gold","matte"
"1910",128,2,19,"navy","silver","patent"
"1911",128,5,15,"gray","silver","patent"
"1912",128,10,15,"black","silver","matte"
"1913",128,5,17,"navy","silver","patent"
"1914",128,3,19,"navy","silver","patent"
"1915",128,7,17,"navy","gold","patent"
"1916",128,7,20,"gray","silver","matte"
"1917",128,6,17,"gray","silver","patent"
"1918",128,8,20,"gray","silver","matte"
"1919",128,8,20,"black","silver","patent"
"1920",128,8,20,"navy","gold","matte"
"1921",129,4,17,"gray","silver","patent"
"1922",129,9,15,"navy","silver","matte"
"1923",129,6,15,"black","gold","patent"
"1924",129,2,19,"navy","gold","matte"
"1925",129,3,19,"navy","silver","patent"
"1926",129,4,15,"gray","silver","patent"
"1927",129,10,15,"black","silver","matte"
"1928",129,2,17,"navy","silver","patent"
"1929",129,2,19,"navy","silver","patent"
"1930",129,5,17,"navy","gold","patent"
"1931",129,4,20,"gray","silver","matte"
"1932",129,3,17,"gray","silver","patent"
"1933",129,6,20,"gray","silver","matte"
"1934",129,5,20,"black","silver","patent"
"1935",129,4,20,"navy","gold","matte"
"1936",130,4,17,"gray","silver","patent"
"1937",130,9,15,"navy","silver","matte"
"1938",130,10,15,"black","gold","patent"
"1939",130,8,19,"navy","gold","matte"
"1940",130,3,19,"navy","silver","patent"
"1941",130,5,15,"gray","silver","patent"
"1942",130,9,15,"black","silver","matte"
"1943",130,6,17,"navy","silver","patent"
"1944",130,2,19,"navy","silver","patent"
"1945",130,6,17,"navy","gold","patent"
"1946",130,10,20,"gray","silver","matte"
"1947",130,2,17,"gray","silver","patent"
"1948",130,10,20,"gray","silver","matte"
"1949",130,10,20,"black","silver","patent"
"1950",130,10,20,"navy","gold","matte"
"1951",131,8,17,"gray","silver","patent"
"1952",131,4,15,"navy","silver","matte"
"1953",131,10,15,"black","gold","patent"
"1954",131,3,19,"navy","gold","matte"
"1955",131,2,19,"navy","silver","patent"
"1956",131,8,15,"gray","silver","patent"
"1957",131,10,15,"black","silver","matte"
"1958",131,4,17,"navy","silver","patent"
"1959",131,4,19,"navy","silver","patent"
"1960",131,5,17,"navy","gold","patent"
"1961",131,6,20,"gray","silver","matte"
"1962",131,5,17,"gray","silver","patent"
"1963",131,6,20,"gray","silver","matte"
"1964",131,9,20,"black","silver","patent"
"1965",131,4,20,"navy","gold","matte"
"1966",132,7,17,"gray","silver","patent"
"1967",132,7,15,"navy","silver","matte"
"1968",132,10,15,"black","gold","patent"
"1969",132,6,19,"navy","gold","matte"
"1970",132,2,19,"navy","silver","patent"
"1971",132,9,15,"gray","silver","patent"
"1972",132,10,15,"black","silver","matte"
"1973",132,7,17,"navy","silver","patent"
"1974",132,6,19,"navy","silver","patent"
"1975",132,6,17,"navy","gold","patent"
"1976",132,6,20,"gray","silver","matte"
"1977",132,9,17,"gray","silver","patent"
"1978",132,7,20,"gray","silver","matte"
"1979",132,10,20,"black","silver","patent"
"1980",132,6,20,"navy","gold","matte"
"1981",133,5,17,"gray","silver","patent"
"1982",133,8,15,"navy","silver","matte"
"1983",133,7,15,"black","gold","patent"
"1984",133,4,19,"navy","gold","matte"
"1985",133,2,19,"navy","silver","patent"
"1986",133,7,15,"gray","silver","patent"
"1987",133,10,15,"black","silver","matte"
"1988",133,2,17,"navy","silver","patent"
"1989",133,4,19,"navy","silver","patent"
"1990",133,4,17,"navy","gold","patent"
"1991",133,8,20,"gray","silver","matte"
"1992",133,5,17,"gray","silver","patent"
"1993",133,10,20,"gray","silver","matte"
"1994",133,6,20,"black","silver","patent"
"1995",133,5,20,"navy","gold","matte"
"1996",134,7,17,"gray","silver","patent"
"1997",134,8,15,"navy","silver","matte"
"1998",134,10,15,"black","gold","patent"
"1999",134,7,19,"navy","gold","matte"
"2000",134,2,19,"navy","silver","patent"
"2001",134,6,15,"gray","silver","patent"
"2002",134,10,15,"black","silver","matte"
"2003",134,5,17,"navy","silver","patent"
"2004",134,2,19,"navy","silver","patent"
"2005",134,7,17,"navy","gold","patent"
"2006",134,9,20,"gray","silver","matte"
"2007",134,6,17,"gray","silver","patent"
"2008",134,10,20,"gray","silver","matte"
"2009",134,7,20,"black","silver","patent"
"2010",134,10,20,"navy","gold","matte"
"2011",135,5,17,"gray","silver","patent"
"2012",135,8,15,"navy","silver","matte"
"2013",135,10,15,"black","gold","patent"
"2014",135,5,19,"navy","gold","matte"
"2015",135,2,19,"navy","silver","patent"
"2016",135,4,15,"gray","silver","patent"
"2017",135,10,15,"black","silver","matte"
"2018",135,6,17,"navy","silver","patent"
"2019",135,2,19,"navy","silver","patent"
"2020",135,9,17,"navy","gold","patent"
"2021",135,6,20,"gray","silver","matte"
"2022",135,3,17,"gray","silver","patent"
"2023",135,3,20,"gray","silver","matte"
"2024",135,5,20,"black","silver","patent"
"2025",135,6,20,"navy","gold","matte"
"2026",136,6,17,"gray","silver","patent"
"2027",136,9,15,"navy","silver","matte"
"2028",136,10,15,"black","gold","patent"
"2029",136,6,19,"navy","gold","matte"
"2030",136,6,19,"navy","silver","patent"
"2031",136,8,15,"gray","silver","patent"
"2032",136,10,15,"black","silver","matte"
"2033",136,4,17,"navy","silver","patent"
"2034",136,2,19,"navy","silver","patent"
"2035",136,9,17,"navy","gold","patent"
"2036",136,10,20,"gray","silver","matte"
"2037",136,8,17,"gray","silver","patent"
"2038",136,10,20,"gray","silver","matte"
"2039",136,8,20,"black","silver","patent"
"2040",136,10,20,"navy","gold","matte"
"2041",137,4,17,"gray","silver","patent"
"2042",137,6,15,"navy","silver","matte"
"2043",137,10,15,"black","gold","patent"
"2044",137,4,19,"navy","gold","matte"
"2045",137,2,19,"navy","silver","patent"
"2046",137,6,15,"gray","silver","patent"
"2047",137,9,15,"black","silver","matte"
"2048",137,5,17,"navy","silver","patent"
"2049",137,2,19,"navy","silver","patent"
"2050",137,3,17,"navy","gold","patent"
"2051",137,8,20,"gray","silver","matte"
"2052",137,6,17,"gray","silver","patent"
"2053",137,10,20,"gray","silver","matte"
"2054",137,10,20,"black","silver","patent"
"2055",137,6,20,"navy","gold","matte"
"2056",138,8,17,"gray","silver","patent"
"2057",138,5,15,"navy","silver","matte"
"2058",138,10,15,"black","gold","patent"
"2059",138,4,19,"navy","gold","matte"
"2060",138,2,19,"navy","silver","patent"
"2061",138,5,15,"gray","silver","patent"
"2062",138,10,15,"black","silver","matte"
