"";"resp.id";"ques";"alt";"carpool";"seat";"cargo";"eng";"price";"choice"
"3828";86;1;3;"no";"6";"2ft";"hyb";"35";0
"3829";86;2;1;"no";"6";"3ft";"elec";"35";0
"3830";86;2;2;"no";"7";"3ft";"gas";"40";1
"3831";86;2;3;"no";"8";"2ft";"elec";"40";0
"3832";86;3;1;"no";"7";"3ft";"elec";"30";1
"3833";86;3;2;"no";"6";"3ft";"gas";"40";0
"3834";86;3;3;"no";"7";"2ft";"elec";"40";0
"3835";86;4;1;"no";"7";"2ft";"gas";"35";0
"3836";86;4;2;"no";"7";"2ft";"gas";"30";0
"3837";86;4;3;"no";"7";"2ft";"hyb";"35";1
"3838";86;5;1;"no";"7";"2ft";"elec";"30";1
"3839";86;5;2;"no";"7";"3ft";"elec";"35";0
"3840";86;5;3;"no";"7";"2ft";"elec";"35";0
"3841";86;6;1;"no";"8";"2ft";"hyb";"35";0
"3842";86;6;2;"no";"6";"2ft";"gas";"30";1
"3843";86;6;3;"no";"8";"2ft";"hyb";"30";0
"3844";86;7;1;"no";"6";"2ft";"gas";"40";0
"3845";86;7;2;"no";"8";"2ft";"gas";"35";0
"3846";86;7;3;"no";"7";"2ft";"hyb";"40";1
"3847";86;8;1;"no";"6";"2ft";"elec";"35";0
"3848";86;8;2;"no";"8";"3ft";"hyb";"35";0
"3849";86;8;3;"no";"8";"3ft";"hyb";"30";1
"3850";86;9;1;"no";"6";"2ft";"elec";"30";0
"3851";86;9;2;"no";"6";"2ft";"hyb";"30";1
"3852";86;9;3;"no";"6";"3ft";"hyb";"30";0
"3853";86;10;1;"no";"7";"3ft";"hyb";"35";1
"3854";86;10;2;"no";"6";"3ft";"elec";"30";0
"3855";86;10;3;"no";"6";"3ft";"hyb";"40";0
"3856";86;11;1;"no";"6";"2ft";"elec";"40";0
"3857";86;11;2;"no";"6";"3ft";"hyb";"35";1
"3858";86;11;3;"no";"6";"3ft";"elec";"40";0
"3859";86;12;1;"no";"7";"2ft";"gas";"40";1
"3860";86;12;2;"no";"8";"3ft";"elec";"40";0
"3861";86;12;3;"no";"8";"2ft";"gas";"30";0
"3862";86;13;1;"no";"7";"2ft";"hyb";"30";0
"3863";86;13;2;"no";"8";"3ft";"gas";"35";0
"3864";86;13;3;"no";"8";"3ft";"gas";"30";1
"3865";86;14;1;"no";"8";"3ft";"gas";"40";0
"3866";86;14;2;"no";"8";"2ft";"gas";"40";1
"3867";86;14;3;"no";"8";"3ft";"hyb";"40";0
"3868";86;15;1;"no";"6";"3ft";"gas";"30";1
"3869";86;15;2;"no";"7";"3ft";"hyb";"30";0
"3870";86;15;3;"no";"7";"3ft";"gas";"35";0
"3871";87;1;1;"no";"6";"3ft";"hyb";"30";0
"3872";87;1;2;"no";"7";"2ft";"elec";"40";0
"3873";87;1;3;"no";"6";"3ft";"elec";"30";1
"3874";87;2;1;"no";"8";"3ft";"elec";"40";0
"3875";87;2;2;"no";"6";"3ft";"gas";"30";1
"3876";87;2;3;"no";"8";"3ft";"gas";"30";0
"3877";87;3;1;"no";"7";"3ft";"hyb";"40";0
"3878";87;3;2;"no";"7";"3ft";"hyb";"30";0
"3879";87;3;3;"no";"6";"3ft";"gas";"35";1
"3880";87;4;1;"no";"6";"3ft";"elec";"35";0
"3881";87;4;2;"no";"8";"2ft";"elec";"30";0
"3882";87;4;3;"no";"6";"2ft";"elec";"35";1
"3883";87;5;1;"no";"7";"2ft";"elec";"30";0
"3884";87;5;2;"no";"8";"2ft";"hyb";"35";0
"3885";87;5;3;"no";"8";"3ft";"hyb";"35";1
"3886";87;6;1;"no";"7";"2ft";"hyb";"30";1
"3887";87;6;2;"no";"6";"2ft";"elec";"40";0
"3888";87;6;3;"no";"8";"3ft";"gas";"40";0
"3889";87;7;1;"no";"7";"3ft";"gas";"35";1
"3890";87;7;2;"no";"6";"3ft";"gas";"40";0
"3891";87;7;3;"no";"8";"2ft";"gas";"35";0
"3892";87;8;1;"no";"6";"3ft";"hyb";"35";1
"3893";87;8;2;"no";"8";"2ft";"elec";"40";0
"3894";87;8;3;"no";"6";"3ft";"elec";"40";0
"3895";87;9;1;"no";"6";"2ft";"gas";"35";1
"3896";87;9;2;"no";"7";"2ft";"hyb";"35";0
"3897";87;9;3;"no";"8";"2ft";"hyb";"30";0
"3898";87;10;1;"no";"6";"3ft";"hyb";"40";0
"3899";87;10;2;"no";"8";"3ft";"hyb";"40";0
"3900";87;10;3;"no";"6";"2ft";"hyb";"35";1
"3901";87;11;1;"no";"8";"2ft";"gas";"30";1
"3902";87;11;2;"no";"8";"3ft";"gas";"35";0
"3903";87;11;3;"no";"7";"3ft";"gas";"40";0
"3904";87;12;1;"no";"6";"2ft";"gas";"40";0
"3905";87;12;2;"no";"7";"3ft";"gas";"30";1
"3906";87;12;3;"no";"7";"2ft";"gas";"35";0
"3907";87;13;1;"no";"6";"2ft";"gas";"30";1
"3908";87;13;2;"no";"7";"2ft";"gas";"30";0
"3909";87;13;3;"no";"7";"3ft";"hyb";"35";0
"3910";87;14;1;"no";"7";"2ft";"hyb";"40";0
"3911";87;14;2;"no";"7";"3ft";"elec";"40";0
"3912";87;14;3;"no";"8";"3ft";"hyb";"30";1
"3913";87;15;1;"no";"8";"3ft";"elec";"35";0
"3914";87;15;2;"no";"7";"2ft";"gas";"40";0
"3915";87;15;3;"no";"8";"2ft";"elec";"35";1
"3916";88;1;1;"no";"8";"2ft";"gas";"40";0
"3917";88;1;2;"no";"8";"3ft";"hyb";"35";0
"3918";88;1;3;"no";"8";"3ft";"gas";"40";1
"3919";88;2;1;"no";"7";"2ft";"gas";"30";1
"3920";88;2;2;"no";"7";"3ft";"gas";"40";0
"3921";88;2;3;"no";"7";"3ft";"hyb";"40";0
"3922";88;3;1;"no";"8";"2ft";"elec";"30";1
"3923";88;3;2;"no";"6";"2ft";"gas";"35";0
"3924";88;3;3;"no";"7";"2ft";"gas";"40";0
"3925";88;4;1;"no";"7";"3ft";"hyb";"35";0
"3926";88;4;2;"no";"7";"2ft";"gas";"35";0
"3927";88;4;3;"no";"8";"3ft";"elec";"40";1
"3928";88;5;1;"no";"8";"2ft";"hyb";"30";1
"3929";88;5;2;"no";"7";"3ft";"gas";"35";0
"3930";88;5;3;"no";"7";"2ft";"hyb";"35";0
"3931";88;6;1;"no";"8";"3ft";"hyb";"30";1
"3932";88;6;2;"no";"7";"3ft";"hyb";"30";0
"3933";88;6;3;"no";"7";"3ft";"elec";"40";0
"3934";88;7;1;"no";"6";"2ft";"elec";"30";1
"3935";88;7;2;"no";"7";"2ft";"hyb";"40";0
"3936";88;7;3;"no";"6";"2ft";"gas";"30";0
"3937";88;8;1;"no";"6";"2ft";"hyb";"30";0
"3938";88;8;2;"no";"6";"3ft";"gas";"30";1
"3939";88;8;3;"no";"6";"2ft";"hyb";"40";0
"3940";88;9;1;"no";"7";"3ft";"elec";"30";0
"3941";88;9;2;"no";"6";"3ft";"gas";"35";1
"3942";88;9;3;"no";"7";"3ft";"gas";"30";0
"3943";88;10;1;"no";"6";"3ft";"elec";"35";1
"3944";88;10;2;"no";"7";"2ft";"hyb";"30";0
"3945";88;10;3;"no";"6";"3ft";"elec";"30";0
"3946";88;11;1;"no";"8";"2ft";"gas";"35";0
"3947";88;11;2;"no";"6";"3ft";"hyb";"30";1
"3948";88;11;3;"no";"8";"2ft";"elec";"40";0
"3949";88;12;1;"no";"8";"2ft";"hyb";"40";0
"3950";88;12;2;"no";"7";"2ft";"elec";"40";0
"3951";88;12;3;"no";"6";"3ft";"hyb";"35";1
"3952";88;13;1;"no";"6";"2ft";"hyb";"35";0
"3953";88;13;2;"no";"8";"3ft";"gas";"35";1
"3954";88;13;3;"no";"6";"2ft";"elec";"40";0
"3955";88;14;1;"no";"8";"3ft";"elec";"30";1
"3956";88;14;2;"no";"7";"2ft";"elec";"30";0
"3957";88;14;3;"no";"7";"3ft";"elec";"35";0
"3958";88;15;1;"no";"8";"2ft";"hyb";"35";0
"3959";88;15;2;"no";"6";"2ft";"gas";"40";1
"3960";88;15;3;"no";"8";"3ft";"elec";"35";0
"3961";89;1;1;"no";"6";"3ft";"elec";"30";0
"3962";89;1;2;"no";"7";"3ft";"gas";"40";0
"3963";89;1;3;"no";"6";"3ft";"gas";"40";1
"3964";89;2;1;"no";"6";"2ft";"elec";"30";0
"3965";89;2;2;"no";"8";"2ft";"hyb";"40";1
"3966";89;2;3;"no";"6";"2ft";"elec";"35";0
"3967";89;3;1;"no";"6";"3ft";"hyb";"30";1
"3968";89;3;2;"no";"7";"2ft";"elec";"40";0
"3969";89;3;3;"no";"7";"3ft";"hyb";"40";0
"3970";89;4;1;"no";"6";"2ft";"hyb";"30";1
"3971";89;4;2;"no";"7";"3ft";"hyb";"30";0
"3972";89;4;3;"no";"7";"2ft";"hyb";"35";0
"3973";89;5;1;"no";"7";"3ft";"elec";"40";0
"3974";89;5;2;"no";"6";"3ft";"hyb";"35";1
"3975";89;5;3;"no";"7";"3ft";"gas";"35";0
"3976";89;6;1;"no";"6";"2ft";"hyb";"40";0
"3977";89;6;2;"no";"8";"2ft";"elec";"35";0
"3978";89;6;3;"no";"7";"2ft";"gas";"40";1
"3979";89;7;1;"no";"7";"2ft";"elec";"30";0
"3980";89;7;2;"no";"8";"3ft";"hyb";"30";0
"3981";89;7;3;"no";"8";"3ft";"gas";"35";1
"3982";89;8;1;"no";"8";"2ft";"elec";"40";0
"3983";89;8;2;"no";"6";"2ft";"gas";"30";1
"3984";89;8;3;"no";"6";"2ft";"hyb";"35";0
"3985";89;9;1;"no";"8";"2ft";"hyb";"30";0
"3986";89;9;2;"no";"7";"2ft";"hyb";"40";0
"3987";89;9;3;"no";"6";"3ft";"gas";"35";1
"3988";89;10;1;"no";"8";"3ft";"hyb";"35";1
"3989";89;10;2;"no";"8";"3ft";"elec";"35";0
"3990";89;10;3;"no";"6";"3ft";"elec";"35";0
"3991";89;11;1;"no";"7";"2ft";"gas";"35";1
"3992";89;11;2;"no";"6";"3ft";"elec";"40";0
"3993";89;11;3;"no";"8";"3ft";"hyb";"40";0
"3994";89;12;1;"no";"6";"3ft";"gas";"30";1
"3995";89;12;2;"no";"7";"2ft";"hyb";"30";0
"3996";89;12;3;"no";"8";"3ft";"elec";"30";0
"3997";89;13;1;"no";"7";"3ft";"hyb";"35";1
"3998";89;13;2;"no";"8";"3ft";"elec";"40";0
"3999";89;13;3;"no";"7";"2ft";"elec";"35";0
"4000";89;14;1;"no";"6";"2ft";"elec";"40";0
"4001";89;14;2;"no";"7";"3ft";"gas";"30";1
"4002";89;14;3;"no";"7";"3ft";"elec";"30";0
"4003";89;15;1;"no";"8";"2ft";"gas";"35";0
"4004";89;15;2;"no";"6";"3ft";"hyb";"40";1
"4005";89;15;3;"no";"7";"3ft";"elec";"35";0
"4006";90;1;1;"no";"8";"2ft";"hyb";"40";0
"4007";90;1;2;"no";"8";"3ft";"gas";"30";0
"4008";90;1;3;"no";"6";"3ft";"elec";"30";1
"4009";90;2;1;"no";"7";"2ft";"gas";"40";0
"4010";90;2;2;"no";"6";"3ft";"hyb";"30";0
"4011";90;2;3;"no";"6";"3ft";"hyb";"35";1
"4012";90;3;1;"no";"6";"2ft";"gas";"35";0
"4013";90;3;2;"no";"8";"3ft";"elec";"30";1
"4014";90;3;3;"no";"7";"3ft";"elec";"30";0
"4015";90;4;1;"no";"6";"3ft";"hyb";"40";0
"4016";90;4;2;"no";"8";"2ft";"gas";"40";1
"4017";90;4;3;"no";"8";"3ft";"hyb";"40";0
"4018";90;5;1;"no";"6";"3ft";"gas";"30";1
"4019";90;5;2;"no";"7";"2ft";"elec";"40";0
"4020";90;5;3;"no";"6";"2ft";"gas";"40";0
"4021";90;6;1;"no";"7";"3ft";"elec";"40";0
"4022";90;6;2;"no";"6";"2ft";"elec";"40";0
"4023";90;6;3;"no";"6";"3ft";"gas";"40";1
"4024";90;7;1;"no";"7";"2ft";"elec";"30";1
"4025";90;7;2;"no";"6";"3ft";"elec";"40";0
"4026";90;7;3;"no";"7";"2ft";"hyb";"30";0
"4027";90;8;1;"no";"8";"2ft";"gas";"30";1
"4028";90;8;2;"no";"6";"2ft";"elec";"30";0
"4029";90;8;3;"no";"6";"2ft";"gas";"30";0
"4030";90;9;1;"no";"8";"2ft";"hyb";"30";0
"4031";90;9;2;"no";"7";"3ft";"hyb";"40";0
"4032";90;9;3;"no";"8";"3ft";"gas";"35";1
"4033";90;10;1;"no";"7";"2ft";"gas";"35";1
"4034";90;10;2;"no";"7";"3ft";"gas";"35";0
"4035";90;10;3;"no";"6";"2ft";"hyb";"35";0
"4036";90;11;1;"no";"7";"2ft";"gas";"30";0
"4037";90;11;2;"no";"8";"2ft";"gas";"35";1
"4038";90;11;3;"no";"6";"2ft";"hyb";"30";0
"4039";90;12;1;"no";"6";"2ft";"elec";"35";0
"4040";90;12;2;"no";"8";"2ft";"elec";"35";1
"4041";90;12;3;"no";"8";"3ft";"hyb";"30";0
"4042";90;13;1;"no";"6";"3ft";"elec";"35";0
"4043";90;13;2;"no";"7";"3ft";"hyb";"30";1
"4044";90;13;3;"no";"8";"3ft";"hyb";"35";0
"4045";90;14;1;"no";"8";"2ft";"elec";"40";0
"4046";90;14;2;"no";"7";"3ft";"elec";"35";1
"4047";90;14;3;"no";"7";"2ft";"elec";"35";0
"4048";90;15;1;"no";"8";"2ft";"elec";"30";0
"4049";90;15;2;"no";"7";"3ft";"gas";"40";1
"4050";90;15;3;"no";"7";"3ft";"gas";"30";0
"4051";91;1;1;"yes";"6";"3ft";"gas";"30";1
"4052";91;1;2;"yes";"7";"2ft";"elec";"35";0
"4053";91;1;3;"yes";"7";"2ft";"gas";"40";0
"4054";91;2;1;"yes";"8";"3ft";"elec";"40";0
"4055";91;2;2;"yes";"7";"3ft";"elec";"35";0
"4056";91;2;3;"yes";"6";"2ft";"gas";"30";1
"4057";91;3;1;"yes";"8";"2ft";"hyb";"35";0
"4058";91;3;2;"yes";"8";"2ft";"elec";"35";1
"4059";91;3;3;"yes";"8";"2ft";"gas";"30";0
"4060";91;4;1;"yes";"8";"2ft";"hyb";"30";0
"4061";91;4;2;"yes";"7";"3ft";"gas";"40";0
"4062";91;4;3;"yes";"7";"2ft";"hyb";"30";1
"4063";91;5;1;"yes";"8";"2ft";"hyb";"40";0
"4064";91;5;2;"yes";"7";"2ft";"elec";"30";0
"4065";91;5;3;"yes";"7";"3ft";"gas";"30";1
"4066";91;6;1;"yes";"8";"3ft";"hyb";"35";0
"4067";91;6;2;"yes";"6";"3ft";"elec";"30";0
"4068";91;6;3;"yes";"6";"2ft";"hyb";"30";1
"4069";91;7;1;"yes";"7";"3ft";"gas";"35";1
"4070";91;7;2;"yes";"8";"3ft";"gas";"40";0
"4071";91;7;3;"yes";"6";"2ft";"hyb";"40";0
"4072";91;8;1;"yes";"7";"2ft";"gas";"30";1
"4073";91;8;2;"yes";"7";"2ft";"hyb";"35";0
"4074";91;8;3;"yes";"7";"3ft";"elec";"30";0
"4075";91;9;1;"yes";"6";"2ft";"elec";"35";0
"4076";91;9;2;"yes";"7";"3ft";"hyb";"40";1
"4077";91;9;3;"yes";"6";"3ft";"elec";"40";0
"4078";91;10;1;"yes";"6";"2ft";"hyb";"35";1
"4079";91;10;2;"yes";"7";"2ft";"gas";"35";0
"4080";91;10;3;"yes";"6";"2ft";"gas";"40";0
"4081";91;11;1;"yes";"6";"2ft";"elec";"30";0
"4082";91;11;2;"yes";"6";"3ft";"hyb";"40";0
"4083";91;11;3;"yes";"8";"3ft";"hyb";"30";1
"4084";91;12;1;"yes";"6";"2ft";"gas";"35";0
"4085";91;12;2;"yes";"7";"3ft";"hyb";"35";1
"4086";91;12;3;"yes";"8";"3ft";"hyb";"40";0
"4087";91;13;1;"yes";"8";"3ft";"gas";"35";1
"4088";91;13;2;"yes";"8";"3ft";"elec";"35";0
"4089";91;13;3;"yes";"8";"2ft";"elec";"30";0
"4090";91;14;1;"yes";"8";"2ft";"elec";"40";0
"4091";91;14;2;"yes";"6";"3ft";"elec";"35";1
"4092";91;14;3;"yes";"6";"3ft";"gas";"40";0
"4093";91;15;1;"yes";"8";"3ft";"gas";"30";0
"4094";91;15;2;"yes";"6";"3ft";"gas";"35";1
"4095";91;15;3;"yes";"7";"2ft";"elec";"40";0
"4096";92;1;1;"no";"8";"2ft";"elec";"30";0
"4097";92;1;2;"no";"8";"3ft";"hyb";"40";0
"4098";92;1;3;"no";"8";"2ft";"gas";"40";1
"4099";92;2;1;"no";"6";"2ft";"gas";"35";1
"4100";92;2;2;"no";"6";"3ft";"elec";"30";0
"4101";92;2;3;"no";"6";"2ft";"elec";"40";0
"4102";92;3;1;"no";"6";"3ft";"gas";"30";1
"4103";92;3;2;"no";"6";"3ft";"hyb";"30";0
"4104";92;3;3;"no";"7";"3ft";"elec";"30";0
"4105";92;4;1;"no";"6";"2ft";"hyb";"40";0
"4106";92;4;2;"no";"7";"2ft";"elec";"35";0
"4107";92;4;3;"no";"6";"3ft";"gas";"35";1
"4108";92;5;1;"no";"6";"2ft";"hyb";"30";0
"4109";92;5;2;"no";"8";"2ft";"hyb";"30";1
"4110";92;5;3;"no";"8";"3ft";"hyb";"35";0
"4111";92;6;1;"no";"8";"3ft";"elec";"30";1
"4112";92;6;2;"no";"7";"2ft";"elec";"30";0
"4113";92;6;3;"no";"8";"2ft";"gas";"35";0
"4114";92;7;1;"no";"8";"3ft";"hyb";"30";0
"4115";92;7;2;"no";"7";"2ft";"gas";"30";0
"4116";92;7;3;"no";"6";"2ft";"gas";"30";1
"4117";92;8;1;"no";"8";"2ft";"hyb";"40";0
"4118";92;8;2;"no";"6";"2ft";"elec";"35";1
"4119";92;8;3;"no";"7";"3ft";"hyb";"40";0
"4120";92;9;1;"no";"7";"2ft";"hyb";"35";1
"4121";92;9;2;"no";"8";"3ft";"gas";"40";0
"4122";92;9;3;"no";"6";"3ft";"elec";"40";0
"4123";92;10;1;"no";"8";"2ft";"gas";"30";0
"4124";92;10;2;"no";"6";"2ft";"elec";"30";0
"4125";92;10;3;"no";"7";"2ft";"gas";"35";1
"4126";92;11;1;"no";"7";"3ft";"gas";"30";0
"4127";92;11;2;"no";"6";"2ft";"hyb";"35";1
"4128";92;11;3;"no";"7";"3ft";"hyb";"35";0
"4129";92;12;1;"no";"7";"2ft";"gas";"40";0
"4130";92;12;2;"no";"8";"3ft";"gas";"35";1
"4131";92;12;3;"no";"6";"3ft";"hyb";"40";0
"4132";92;13;1;"no";"7";"2ft";"elec";"40";0
"4133";92;13;2;"no";"7";"2ft";"hyb";"30";0
"4134";92;13;3;"no";"7";"3ft";"gas";"35";1
"4135";92;14;1;"no";"7";"3ft";"elec";"35";0
"4136";92;14;2;"no";"7";"3ft";"hyb";"30";0
"4137";92;14;3;"no";"8";"3ft";"gas";"30";1
"4138";92;15;1;"no";"7";"3ft";"gas";"40";0
"4139";92;15;2;"no";"8";"3ft";"elec";"40";0
"4140";92;15;3;"no";"6";"3ft";"gas";"40";1
"4141";93;1;1;"no";"8";"2ft";"hyb";"30";1
"4142";93;1;2;"no";"8";"2ft";"elec";"35";0
"4143";93;1;3;"no";"6";"3ft";"elec";"40";0
"4144";93;2;1;"no";"7";"3ft";"gas";"40";0
"4145";93;2;2;"no";"7";"2ft";"hyb";"35";0
"4146";93;2;3;"no";"6";"2ft";"elec";"35";1
"4147";93;3;1;"no";"7";"2ft";"gas";"30";1
"4148";93;3;2;"no";"7";"2ft";"hyb";"40";0
"4149";93;3;3;"no";"6";"2ft";"elec";"30";0
"4150";93;4;1;"no";"6";"2ft";"hyb";"35";0
"4151";93;4;2;"no";"6";"3ft";"hyb";"35";1
"4152";93;4;3;"no";"7";"3ft";"elec";"30";0
"4153";93;5;1;"no";"8";"2ft";"elec";"30";0
"4154";93;5;2;"no";"7";"3ft";"hyb";"35";0
"4155";93;5;3;"no";"6";"2ft";"gas";"30";1
"4156";93;6;1;"no";"6";"3ft";"elec";"30";0
"4157";93;6;2;"no";"8";"2ft";"gas";"35";0
"4158";93;6;3;"no";"7";"3ft";"gas";"30";1
"4159";93;7;1;"no";"6";"2ft";"hyb";"40";0
"4160";93;7;2;"no";"8";"3ft";"gas";"35";1
"4161";93;7;3;"no";"8";"2ft";"gas";"30";0
"4162";93;8;1;"no";"8";"2ft";"gas";"40";0
"4163";93;8;2;"no";"6";"3ft";"gas";"30";0
"4164";93;8;3;"no";"6";"3ft";"gas";"35";1
"4165";93;9;1;"no";"6";"2ft";"elec";"40";0
"4166";93;9;2;"no";"6";"2ft";"hyb";"30";1
"4167";93;9;3;"no";"7";"2ft";"gas";"40";0
"4168";93;10;1;"no";"7";"2ft";"elec";"30";1
"4169";93;10;2;"no";"6";"2ft";"gas";"40";0
"4170";93;10;3;"no";"8";"3ft";"hyb";"40";0
"4171";93;11;1;"no";"8";"3ft";"elec";"35";1
"4172";93;11;2;"no";"8";"2ft";"hyb";"40";0
"4173";93;11;3;"no";"7";"3ft";"hyb";"30";0
"4174";93;12;1;"no";"7";"3ft";"gas";"35";0
"4175";93;12;2;"no";"8";"2ft";"elec";"40";0
"4176";93;12;3;"no";"8";"2ft";"hyb";"35";1
"4177";93;13;1;"no";"8";"3ft";"elec";"30";0
"4178";93;13;2;"no";"6";"2ft";"gas";"35";1
"4179";93;13;3;"no";"6";"3ft";"hyb";"40";0
"4180";93;14;1;"no";"6";"3ft";"hyb";"30";0
"4181";93;14;2;"no";"8";"3ft";"gas";"30";1
"4182";93;14;3;"no";"8";"3ft";"elec";"40";0
"4183";93;15;1;"no";"7";"3ft";"elec";"35";0
"4184";93;15;2;"no";"6";"3ft";"gas";"40";1
"4185";93;15;3;"no";"7";"3ft";"elec";"40";0
"4186";94;1;1;"no";"6";"2ft";"gas";"30";1
"4187";94;1;2;"no";"8";"2ft";"gas";"30";0
"4188";94;1;3;"no";"6";"2ft";"hyb";"35";0
"4189";94;2;1;"no";"6";"3ft";"gas";"30";0
"4190";94;2;2;"no";"7";"2ft";"hyb";"40";1
"4191";94;2;3;"no";"8";"3ft";"hyb";"35";0
"4192";94;3;1;"no";"7";"2ft";"hyb";"35";1
"4193";94;3;2;"no";"7";"2ft";"gas";"30";0
"4194";94;3;3;"no";"7";"2ft";"elec";"30";0
"4195";94;4;1;"no";"6";"3ft";"gas";"40";0
"4196";94;4;2;"no";"6";"3ft";"hyb";"30";1
"4197";94;4;3;"no";"8";"3ft";"elec";"35";0
"4198";94;5;1;"no";"8";"3ft";"gas";"30";0
"4199";94;5;2;"no";"8";"3ft";"gas";"35";0
"4200";94;5;3;"no";"6";"3ft";"gas";"35";1
"4201";94;6;1;"no";"6";"3ft";"elec";"30";0
"4202";94;6;2;"no";"7";"2ft";"gas";"35";0
"4203";94;6;3;"no";"8";"2ft";"elec";"30";1
"4204";94;7;1;"no";"6";"3ft";"hyb";"40";0
"4205";94;7;2;"no";"6";"2ft";"hyb";"40";1
"4206";94;7;3;"no";"7";"3ft";"elec";"30";0
"4207";94;8;1;"no";"6";"2ft";"hyb";"30";1
"4208";94;8;2;"no";"8";"3ft";"gas";"40";0
"4209";94;8;3;"no";"8";"2ft";"elec";"40";0
"4210";94;9;1;"no";"7";"2ft";"hyb";"30";0
"4211";94;9;2;"no";"6";"2ft";"elec";"40";0
"4212";94;9;3;"no";"6";"2ft";"elec";"30";1
"4213";94;10;1;"no";"7";"3ft";"hyb";"35";0
"4214";94;10;2;"no";"7";"3ft";"elec";"35";0
"4215";94;10;3;"no";"7";"2ft";"elec";"35";1
"4216";94;11;1;"no";"7";"3ft";"hyb";"40";0
"4217";94;11;2;"no";"8";"2ft";"elec";"35";0
"4218";94;11;3;"no";"6";"2ft";"gas";"35";1
"4219";94;12;1;"no";"6";"3ft";"elec";"40";0
"4220";94;12;2;"no";"8";"3ft";"elec";"40";0
"4221";94;12;3;"no";"7";"2ft";"gas";"40";1
"4222";94;13;1;"no";"7";"3ft";"gas";"30";0
"4223";94;13;2;"no";"7";"3ft";"elec";"40";0
"4224";94;13;3;"no";"6";"2ft";"gas";"40";1
"4225";94;14;1;"no";"7";"2ft";"elec";"40";1
"4226";94;14;2;"no";"8";"3ft";"hyb";"40";0
"4227";94;14;3;"no";"6";"3ft";"hyb";"35";0
"4228";94;15;1;"no";"6";"2ft";"elec";"35";0
"4229";94;15;2;"no";"7";"3ft";"gas";"40";0
"4230";94;15;3;"no";"7";"3ft";"hyb";"30";1
"4231";95;1;1;"no";"6";"2ft";"elec";"40";0
"4232";95;1;2;"no";"8";"2ft";"gas";"30";0
"4233";95;1;3;"no";"6";"3ft";"gas";"35";1
"4234";95;2;1;"no";"8";"3ft";"gas";"30";0
"4235";95;2;2;"no";"6";"3ft";"hyb";"40";0
"4236";95;2;3;"no";"6";"2ft";"hyb";"30";1
"4237";95;3;1;"no";"8";"3ft";"hyb";"40";1
"4238";95;3;2;"no";"7";"3ft";"hyb";"40";0
"4239";95;3;3;"no";"8";"2ft";"elec";"35";0
"4240";95;4;1;"no";"8";"3ft";"hyb";"35";0
"4241";95;4;2;"no";"7";"2ft";"gas";"40";0
"4242";95;4;3;"no";"6";"2ft";"hyb";"40";1
"4243";95;5;1;"no";"7";"3ft";"elec";"35";0
"4244";95;5;2;"no";"6";"3ft";"hyb";"30";1
"4245";95;5;3;"no";"7";"3ft";"gas";"40";0
"4246";95;6;1;"no";"6";"2ft";"gas";"35";1
"4247";95;6;2;"no";"7";"2ft";"hyb";"30";0
"4248";95;6;3;"no";"8";"2ft";"hyb";"40";0
"4249";95;7;1;"no";"8";"2ft";"hyb";"30";0
"4250";95;7;2;"no";"6";"3ft";"gas";"40";0
"4251";95;7;3;"no";"7";"2ft";"gas";"30";1
"4252";95;8;1;"no";"8";"2ft";"gas";"35";1
"4253";95;8;2;"no";"8";"2ft";"gas";"40";0
"4254";95;8;3;"no";"7";"3ft";"hyb";"30";0
"4255";95;9;1;"no";"7";"2ft";"elec";"40";0
"4256";95;9;2;"no";"7";"3ft";"elec";"30";1
"4257";95;9;3;"no";"7";"3ft";"elec";"40";0
"4258";95;10;1;"no";"7";"2ft";"gas";"35";0
"4259";95;10;2;"no";"7";"3ft";"gas";"30";1
"4260";95;10;3;"no";"8";"2ft";"hyb";"35";0
"4261";95;11;1;"no";"7";"2ft";"hyb";"35";1
"4262";95;11;2;"no";"8";"3ft";"hyb";"30";0
"4263";95;11;3;"no";"6";"2ft";"hyb";"35";0
"4264";95;12;1;"no";"7";"3ft";"gas";"35";0
"4265";95;12;2;"no";"6";"2ft";"gas";"40";0
"4266";95;12;3;"no";"6";"3ft";"hyb";"35";1
"4267";95;13;1;"no";"8";"2ft";"elec";"30";0
"4268";95;13;2;"no";"8";"3ft";"gas";"35";0
"4269";95;13;3;"no";"6";"3ft";"elec";"30";1
"4270";95;14;1;"no";"7";"2ft";"elec";"35";0
"4271";95;14;2;"no";"6";"3ft";"elec";"40";0
"4272";95;14;3;"no";"7";"3ft";"hyb";"35";1
"4273";95;15;1;"no";"6";"3ft";"gas";"30";1
"4274";95;15;2;"no";"6";"3ft";"elec";"35";0
"4275";95;15;3;"no";"8";"3ft";"gas";"40";0
"4276";96;1;1;"no";"8";"2ft";"hyb";"35";0
"4277";96;1;2;"no";"8";"2ft";"elec";"30";0
"4278";96;1;3;"no";"6";"3ft";"elec";"30";1
"4279";96;2;1;"no";"7";"2ft";"hyb";"35";0
"4280";96;2;2;"no";"7";"3ft";"gas";"30";1
"4281";96;2;3;"no";"6";"3ft";"gas";"40";0
"4282";96;3;1;"no";"6";"2ft";"gas";"35";1
"4283";96;3;2;"no";"7";"2ft";"gas";"40";0
"4284";96;3;3;"no";"6";"3ft";"elec";"40";0
"4285";96;4;1;"no";"6";"2ft";"gas";"40";0
