"","resp_id","ques","alt","segment","seat","trans","convert","price","choice"
"2857",96,3,1,"basic",5,"manual","yes",30,0
"2858",96,3,2,"basic",2,"auto","no",30,1
"2859",96,3,3,"basic",4,"auto","no",40,0
"2860",96,4,1,"basic",4,"manual","yes",40,0
"2861",96,4,2,"basic",4,"manual","no",40,0
"2862",96,4,3,"basic",5,"auto","no",40,1
"2863",96,5,1,"basic",2,"manual","no",30,1
"2864",96,5,2,"basic",2,"auto","yes",30,0
"2865",96,5,3,"basic",2,"manual","yes",30,0
"2866",96,6,1,"basic",4,"auto","yes",40,0
"2867",96,6,2,"basic",5,"manual","no",30,1
"2868",96,6,3,"basic",5,"auto","yes",35,0
"2869",96,7,1,"basic",4,"manual","no",30,0
"2870",96,7,2,"basic",5,"auto","no",30,1
"2871",96,7,3,"basic",2,"manual","no",35,0
"2872",96,8,1,"basic",4,"manual","yes",30,0
"2873",96,8,2,"basic",5,"manual","no",35,0
"2874",96,8,3,"basic",4,"auto","no",30,1
"2875",96,9,1,"basic",4,"auto","no",35,0
"2876",96,9,2,"basic",2,"auto","no",40,0
"2877",96,9,3,"basic",5,"auto","yes",30,1
"2878",96,10,1,"basic",5,"auto","yes",40,0
"2879",96,10,2,"basic",2,"manual","no",40,0
"2880",96,10,3,"basic",5,"manual","yes",40,1
"2881",97,1,1,"basic",2,"auto","yes",40,0
"2882",97,1,2,"basic",5,"manual","no",30,0
"2883",97,1,3,"basic",2,"auto","yes",30,1
"2884",97,2,1,"basic",2,"auto","no",30,0
"2885",97,2,2,"basic",5,"auto","no",40,0
"2886",97,2,3,"basic",4,"auto","yes",30,1
"2887",97,3,1,"basic",4,"auto","no",40,0
"2888",97,3,2,"basic",4,"manual","yes",40,0
"2889",97,3,3,"basic",5,"manual","no",35,1
"2890",97,4,1,"basic",2,"manual","yes",30,0
"2891",97,4,2,"basic",2,"auto","no",40,0
"2892",97,4,3,"basic",4,"auto","yes",35,1
"2893",97,5,1,"basic",4,"manual","no",40,0
"2894",97,5,2,"basic",5,"auto","yes",40,0
"2895",97,5,3,"basic",2,"manual","no",35,1
"2896",97,6,1,"basic",5,"manual","yes",35,0
"2897",97,6,2,"basic",5,"auto","yes",30,1
"2898",97,6,3,"basic",2,"manual","no",40,0
"2899",97,7,1,"basic",5,"auto","no",30,1
"2900",97,7,2,"basic",4,"manual","yes",35,0
"2901",97,7,3,"basic",5,"manual","no",40,0
"2902",97,8,1,"basic",5,"manual","yes",30,0
"2903",97,8,2,"basic",4,"auto","no",30,0
"2904",97,8,3,"basic",5,"auto","yes",35,1
"2905",97,9,1,"basic",2,"auto","no",35,1
"2906",97,9,2,"basic",4,"auto","yes",40,0
"2907",97,9,3,"basic",2,"manual","yes",40,0
"2908",97,10,1,"basic",2,"manual","yes",35,0
"2909",97,10,2,"basic",4,"auto","no",35,1
"2910",97,10,3,"basic",4,"manual","yes",30,0
"2911",98,1,1,"basic",5,"manual","no",30,0
"2912",98,1,2,"basic",2,"manual","yes",40,0
"2913",98,1,3,"basic",2,"auto","no",35,1
"2914",98,2,1,"basic",5,"manual","yes",30,0
"2915",98,2,2,"basic",4,"manual","yes",40,0
"2916",98,2,3,"basic",4,"auto","no",30,1
"2917",98,3,1,"basic",4,"manual","no",30,0
"2918",98,3,2,"basic",4,"auto","yes",30,1
"2919",98,3,3,"basic",4,"auto","no",40,0
"2920",98,4,1,"basic",2,"auto","yes",30,1
"2921",98,4,2,"basic",2,"manual","yes",35,0
"2922",98,4,3,"basic",4,"manual","no",35,0
"2923",98,5,1,"basic",5,"auto","no",30,1
"2924",98,5,2,"basic",4,"manual","no",40,0
"2925",98,5,3,"basic",2,"auto","no",40,0
"2926",98,6,1,"basic",4,"manual","yes",35,0
"2927",98,6,2,"basic",5,"auto","no",40,1
"2928",98,6,3,"basic",5,"manual","no",40,0
"2929",98,7,1,"basic",5,"auto","yes",35,0
"2930",98,7,2,"basic",5,"auto","yes",30,1
"2931",98,7,3,"basic",5,"auto","yes",40,0
"2932",98,8,1,"basic",2,"manual","no",35,0
"2933",98,8,2,"basic",4,"auto","no",35,1
"2934",98,8,3,"basic",4,"auto","yes",35,0
"2935",98,9,1,"basic",5,"manual","yes",40,0
"2936",98,9,2,"basic",5,"manual","yes",35,0
"2937",98,9,3,"basic",2,"auto","yes",40,1
"2938",98,10,1,"basic",4,"manual","yes",30,0
"2939",98,10,2,"basic",2,"manual","yes",30,0
"2940",98,10,3,"basic",2,"auto","no",30,1
"2941",99,1,1,"fun",5,"manual","yes",40,1
"2942",99,1,2,"fun",4,"auto","yes",35,0
"2943",99,1,3,"fun",4,"auto","no",30,0
"2944",99,2,1,"fun",4,"manual","yes",35,0
"2945",99,2,2,"fun",5,"manual","no",35,0
"2946",99,2,3,"fun",5,"auto","no",35,1
"2947",99,3,1,"fun",4,"manual","yes",40,0
"2948",99,3,2,"fun",2,"manual","no",40,0
"2949",99,3,3,"fun",2,"manual","yes",35,1
"2950",99,4,1,"fun",4,"auto","no",40,0
"2951",99,4,2,"fun",2,"auto","no",40,1
"2952",99,4,3,"fun",5,"manual","no",40,0
"2953",99,5,1,"fun",4,"auto","yes",40,0
"2954",99,5,2,"fun",5,"manual","no",30,0
"2955",99,5,3,"fun",2,"auto","yes",35,1
"2956",99,6,1,"fun",5,"auto","yes",40,0
"2957",99,6,2,"fun",5,"auto","yes",35,1
"2958",99,6,3,"fun",4,"manual","yes",30,0
"2959",99,7,1,"fun",2,"auto","yes",40,1
"2960",99,7,2,"fun",2,"manual","no",35,0
"2961",99,7,3,"fun",2,"manual","no",30,0
"2962",99,8,1,"fun",4,"manual","no",40,0
"2963",99,8,2,"fun",4,"auto","yes",30,1
"2964",99,8,3,"fun",5,"auto","yes",30,0
"2965",99,9,1,"fun",5,"auto","no",40,0
"2966",99,9,2,"fun",2,"manual","yes",40,0
"2967",99,9,3,"fun",2,"manual","yes",30,1
"2968",99,10,1,"fun",2,"auto","yes",30,1
"2969",99,10,2,"fun",4,"auto","no",35,0
"2970",99,10,3,"fun",5,"manual","yes",35,0
"2971",100,1,1,"basic",4,"manual","no",35,0
"2972",100,1,2,"basic",5,"manual","no",40,1
"2973",100,1,3,"basic",4,"manual","no",40,0
"2974",100,2,1,"basic",5,"auto","yes",30,1
"2975",100,2,2,"basic",4,"auto","yes",40,0
"2976",100,2,3,"basic",2,"auto","no",40,0
"2977",100,3,1,"basic",5,"auto","no",40,1
"2978",100,3,2,"basic",5,"manual","yes",30,0
"2979",100,3,3,"basic",4,"manual","yes",40,0
"2980",100,4,1,"basic",5,"manual","no",35,0
"2981",100,4,2,"basic",4,"auto","no",40,1
"2982",100,4,3,"basic",5,"auto","yes",35,0
"2983",100,5,1,"basic",2,"auto","no",35,1
"2984",100,5,2,"basic",2,"manual","no",30,0
"2985",100,5,3,"basic",2,"manual","yes",35,0
"2986",100,6,1,"basic",4,"auto","yes",30,0
"2987",100,6,2,"basic",5,"auto","no",35,1
"2988",100,6,3,"basic",2,"manual","yes",40,0
"2989",100,7,1,"basic",2,"auto","yes",35,1
"2990",100,7,2,"basic",5,"auto","yes",40,0
"2991",100,7,3,"basic",2,"manual","no",40,0
"2992",100,8,1,"basic",4,"manual","yes",35,0
"2993",100,8,2,"basic",4,"auto","yes",35,1
"2994",100,8,3,"basic",2,"auto","yes",40,0
"2995",100,9,1,"basic",4,"auto","no",35,0
"2996",100,9,2,"basic",2,"manual","yes",30,0
"2997",100,9,3,"basic",4,"auto","no",30,1
"2998",100,10,1,"basic",5,"manual","no",30,1
"2999",100,10,2,"basic",2,"manual","no",35,0
"3000",100,10,3,"basic",5,"manual","yes",40,0
"3001",101,1,1,"basic",5,"auto","no",30,1
"3002",101,1,2,"basic",4,"auto","no",30,0
"3003",101,1,3,"basic",5,"manual","yes",35,0
"3004",101,2,1,"basic",4,"auto","no",35,1
"3005",101,2,2,"basic",4,"manual","yes",35,0
"3006",101,2,3,"basic",5,"manual","no",40,0
"3007",101,3,1,"basic",2,"manual","no",35,1
"3008",101,3,2,"basic",5,"manual","yes",30,0
"3009",101,3,3,"basic",5,"auto","no",40,0
"3010",101,4,1,"basic",2,"auto","no",40,0
"3011",101,4,2,"basic",4,"manual","no",35,0
"3012",101,4,3,"basic",2,"auto","yes",30,1
"3013",101,5,1,"basic",4,"auto","yes",35,1
"3014",101,5,2,"basic",2,"manual","no",30,0
"3015",101,5,3,"basic",4,"auto","no",40,0
"3016",101,6,1,"basic",2,"manual","no",40,0
"3017",101,6,2,"basic",5,"auto","yes",30,1
"3018",101,6,3,"basic",2,"auto","yes",35,0
"3019",101,7,1,"basic",4,"manual","yes",40,0
"3020",101,7,2,"basic",2,"manual","yes",40,0
"3021",101,7,3,"basic",4,"auto","yes",40,1
"3022",101,8,1,"basic",5,"manual","yes",40,0
"3023",101,8,2,"basic",5,"manual","no",35,0
"3024",101,8,3,"basic",5,"auto","no",35,1
"3025",101,9,1,"basic",2,"auto","yes",40,0
"3026",101,9,2,"basic",5,"auto","yes",40,0
"3027",101,9,3,"basic",5,"auto","yes",35,1
"3028",101,10,1,"basic",2,"auto","no",30,1
"3029",101,10,2,"basic",4,"manual","no",40,0
"3030",101,10,3,"basic",4,"auto","yes",30,0
"3031",102,1,1,"fun",5,"auto","yes",40,0
"3032",102,1,2,"fun",4,"auto","no",35,0
"3033",102,1,3,"fun",4,"manual","yes",30,1
"3034",102,2,1,"fun",2,"auto","no",35,0
"3035",102,2,2,"fun",5,"auto","no",30,1
"3036",102,2,3,"fun",5,"manual","no",35,0
"3037",102,3,1,"fun",4,"manual","no",35,0
"3038",102,3,2,"fun",4,"manual","no",40,0
"3039",102,3,3,"fun",5,"auto","yes",30,1
"3040",102,4,1,"fun",5,"auto","yes",35,0
"3041",102,4,2,"fun",4,"manual","yes",40,0
"3042",102,4,3,"fun",2,"auto","yes",35,1
"3043",102,5,1,"fun",5,"manual","no",30,0
"3044",102,5,2,"fun",4,"manual","no",30,1
"3045",102,5,3,"fun",2,"manual","no",35,0
"3046",102,6,1,"fun",2,"manual","yes",35,0
"3047",102,6,2,"fun",2,"auto","yes",40,1
"3048",102,6,3,"fun",5,"auto","no",35,0
"3049",102,7,1,"fun",2,"auto","no",40,0
"3050",102,7,2,"fun",5,"manual","yes",30,0
"3051",102,7,3,"fun",4,"auto","yes",30,1
"3052",102,8,1,"fun",5,"manual","yes",40,0
"3053",102,8,2,"fun",5,"auto","no",40,1
"3054",102,8,3,"fun",2,"auto","yes",30,0
"3055",102,9,1,"fun",4,"manual","yes",35,0
"3056",102,9,2,"fun",2,"manual","yes",40,0
"3057",102,9,3,"fun",4,"auto","yes",40,1
"3058",102,10,1,"fun",4,"auto","yes",35,0
"3059",102,10,2,"fun",4,"auto","no",30,1
"3060",102,10,3,"fun",2,"manual","no",40,0
"3061",103,1,1,"basic",5,"manual","yes",30,0
"3062",103,1,2,"basic",5,"auto","yes",35,1
"3063",103,1,3,"basic",4,"manual","no",35,0
"3064",103,2,1,"basic",2,"auto","no",35,1
"3065",103,2,2,"basic",4,"auto","yes",40,0
"3066",103,2,3,"basic",5,"auto","yes",40,0
"3067",103,3,1,"basic",2,"auto","no",30,0
"3068",103,3,2,"basic",2,"manual","no",35,1
"3069",103,3,3,"basic",4,"auto","yes",30,0
"3070",103,4,1,"basic",5,"manual","yes",35,0
"3071",103,4,2,"basic",4,"manual","yes",30,0
"3072",103,4,3,"basic",2,"manual","yes",40,1
"3073",103,5,1,"basic",4,"manual","no",30,0
"3074",103,5,2,"basic",2,"auto","yes",35,0
"3075",103,5,3,"basic",5,"auto","no",30,1
"3076",103,6,1,"basic",4,"auto","no",35,1
"3077",103,6,2,"basic",5,"manual","no",40,0
"3078",103,6,3,"basic",2,"auto","no",40,0
"3079",103,7,1,"basic",4,"auto","no",40,0
"3080",103,7,2,"basic",5,"manual","no",35,0
"3081",103,7,3,"basic",2,"manual","yes",30,1
"3082",103,8,1,"basic",4,"manual","yes",40,0
"3083",103,8,2,"basic",5,"auto","no",35,1
"3084",103,8,3,"basic",4,"manual","no",40,0
"3085",103,9,1,"basic",5,"manual","no",30,0
"3086",103,9,2,"basic",2,"manual","no",30,0
"3087",103,9,3,"basic",2,"auto","yes",30,1
"3088",103,10,1,"basic",4,"manual","yes",35,0
"3089",103,10,2,"basic",5,"auto","no",40,0
"3090",103,10,3,"basic",5,"auto","yes",30,1
"3091",104,1,1,"basic",2,"auto","yes",35,1
"3092",104,1,2,"basic",5,"manual","no",35,0
"3093",104,1,3,"basic",2,"manual","yes",40,0
"3094",104,2,1,"basic",2,"manual","yes",30,1
"3095",104,2,2,"basic",2,"auto","yes",40,0
"3096",104,2,3,"basic",4,"manual","no",35,0
"3097",104,3,1,"basic",4,"auto","yes",35,1
"3098",104,3,2,"basic",5,"manual","no",40,0
"3099",104,3,3,"basic",5,"manual","yes",30,0
"3100",104,4,1,"basic",4,"auto","no",30,1
"3101",104,4,2,"basic",4,"manual","yes",30,0
"3102",104,4,3,"basic",2,"manual","yes",35,0
"3103",104,5,1,"basic",5,"manual","yes",40,0
"3104",104,5,2,"basic",5,"auto","yes",35,1
"3105",104,5,3,"basic",4,"manual","yes",40,0
"3106",104,6,1,"basic",2,"manual","no",40,0
"3107",104,6,2,"basic",4,"auto","no",35,1
"3108",104,6,3,"basic",4,"manual","no",40,0
"3109",104,7,1,"basic",4,"auto","no",40,0
"3110",104,7,2,"basic",5,"manual","no",30,1
"3111",104,7,3,"basic",2,"manual","no",30,0
"3112",104,8,1,"basic",5,"auto","yes",40,0
"3113",104,8,2,"basic",5,"manual","yes",35,0
"3114",104,8,3,"basic",2,"auto","no",30,1
"3115",104,9,1,"basic",2,"auto","no",35,1
"3116",104,9,2,"basic",5,"auto","no",40,0
"3117",104,9,3,"basic",5,"auto","no",35,0
"3118",104,10,1,"basic",4,"manual","no",30,0
"3119",104,10,2,"basic",4,"manual","yes",35,1
"3120",104,10,3,"basic",4,"auto","yes",40,0
"3121",105,1,1,"fun",4,"manual","yes",40,0
"3122",105,1,2,"fun",2,"auto","no",35,0
"3123",105,1,3,"fun",4,"auto","yes",35,1
"3124",105,2,1,"fun",2,"manual","yes",40,0
"3125",105,2,2,"fun",2,"manual","no",40,0
"3126",105,2,3,"fun",4,"manual","yes",30,1
"3127",105,3,1,"fun",5,"manual","yes",40,0
"3128",105,3,2,"fun",2,"auto","no",40,1
"3129",105,3,3,"fun",2,"auto","yes",35,0
"3130",105,4,1,"fun",4,"manual","yes",35,0
"3131",105,4,2,"fun",5,"auto","yes",30,1
"3132",105,4,3,"fun",4,"manual","no",40,0
"3133",105,5,1,"fun",5,"auto","no",40,0
"3134",105,5,2,"fun",4,"auto","no",30,1
"3135",105,5,3,"fun",5,"auto","no",35,0
"3136",105,6,1,"fun",5,"manual","yes",30,1
"3137",105,6,2,"fun",2,"manual","yes",30,0
"3138",105,6,3,"fun",5,"manual","yes",35,0
"3139",105,7,1,"fun",5,"auto","no",30,0
"3140",105,7,2,"fun",5,"manual","no",35,0
"3141",105,7,3,"fun",2,"auto","yes",40,1
"3142",105,8,1,"fun",5,"manual","no",30,0
"3143",105,8,2,"fun",2,"auto","yes",30,1
"3144",105,8,3,"fun",2,"manual","no",35,0
"3145",105,9,1,"fun",4,"auto","yes",30,1
"3146",105,9,2,"fun",4,"auto","no",35,0
"3147",105,9,3,"fun",5,"auto","yes",35,0
"3148",105,10,1,"fun",4,"auto","yes",40,0
"3149",105,10,2,"fun",2,"manual","no",30,0
"3150",105,10,3,"fun",2,"auto","no",30,1
"3151",106,1,1,"basic",2,"manual","no",30,0
"3152",106,1,2,"basic",2,"auto","no",40,0
"3153",106,1,3,"basic",5,"auto","yes",30,1
"3154",106,2,1,"basic",2,"manual","yes",40,0
"3155",106,2,2,"basic",4,"manual","yes",40,0
"3156",106,2,3,"basic",2,"manual","no",40,1
"3157",106,3,1,"basic",2,"manual","no",35,0
"3158",106,3,2,"basic",4,"auto","no",30,1
"3159",106,3,3,"basic",5,"manual","yes",35,0
"3160",106,4,1,"basic",5,"manual","no",30,1
"3161",106,4,2,"basic",4,"manual","yes",35,0
"3162",106,4,3,"basic",5,"auto","no",40,0
"3163",106,5,1,"basic",5,"auto","yes",40,0
"3164",106,5,2,"basic",2,"auto","yes",40,0
"3165",106,5,3,"basic",2,"auto","no",35,1
"3166",106,6,1,"basic",4,"manual","no",40,0
"3167",106,6,2,"basic",2,"auto","yes",35,1
"3168",106,6,3,"basic",5,"manual","yes",30,0
"3169",106,7,1,"basic",4,"manual","yes",30,0
"3170",106,7,2,"basic",2,"auto","no",30,0
"3171",106,7,3,"basic",4,"auto","yes",30,1
"3172",106,8,1,"basic",2,"auto","yes",30,0
"3173",106,8,2,"basic",4,"manual","no",30,0
"3174",106,8,3,"basic",5,"auto","yes",35,1
"3175",106,9,1,"basic",5,"manual","no",35,0
"3176",106,9,2,"basic",5,"manual","yes",40,0
"3177",106,9,3,"basic",5,"auto","no",30,1
"3178",106,10,1,"basic",4,"auto","no",35,0
"3179",106,10,2,"basic",2,"manual","yes",30,1
"3180",106,10,3,"basic",5,"auto","no",35,0
"3181",107,1,1,"fun",2,"manual","yes",30,1
"3182",107,1,2,"fun",5,"manual","yes",40,0
"3183",107,1,3,"fun",4,"auto","no",40,0
"3184",107,2,1,"fun",5,"auto","no",30,0
"3185",107,2,2,"fun",5,"manual","no",35,0
"3186",107,2,3,"fun",2,"auto","yes",35,1
"3187",107,3,1,"fun",2,"auto","no",40,0
"3188",107,3,2,"fun",4,"auto","no",30,0
"3189",107,3,3,"fun",2,"manual","yes",35,1
"3190",107,4,1,"fun",4,"auto","yes",35,1
"3191",107,4,2,"fun",2,"manual","no",35,0
"3192",107,4,3,"fun",2,"auto","no",30,0
"3193",107,5,1,"fun",4,"manual","yes",35,1
"3194",107,5,2,"fun",4,"auto","no",35,0
"3195",107,5,3,"fun",4,"manual","yes",30,0
"3196",107,6,1,"fun",4,"manual","no",40,0
"3197",107,6,2,"fun",2,"auto","yes",40,0
"3198",107,6,3,"fun",5,"auto","yes",30,1
"3199",107,7,1,"fun",4,"auto","yes",30,1
"3200",107,7,2,"fun",4,"manual","no",35,0
"3201",107,7,3,"fun",5,"manual","no",30,0
"3202",107,8,1,"fun",2,"manual","no",30,0
"3203",107,8,2,"fun",5,"manual","yes",35,0
"3204",107,8,3,"fun",4,"manual","no",30,1
"3205",107,9,1,"fun",5,"manual","no",40,0
"3206",107,9,2,"fun",5,"auto","yes",40,0
"3207",107,9,3,"fun",2,"manual","yes",40,1
"3208",107,10,1,"fun",5,"auto","no",40,0
"3209",107,10,2,"fun",2,"manual","no",40,0
"3210",107,10,3,"fun",2,"auto","no",35,1
"3211",108,1,1,"basic",5,"auto","no",30,1
"3212",108,1,2,"basic",5,"manual","no",40,0
"3213",108,1,3,"basic",4,"auto","yes",35,0
"3214",108,2,1,"basic",5,"auto","yes",35,0
"3215",108,2,2,"basic",4,"manual","no",40,0
"3216",108,2,3,"basic",2,"manual","no",30,1
"3217",108,3,1,"basic",2,"auto","yes",35,1
"3218",108,3,2,"basic",4,"auto","yes",40,0
"3219",108,3,3,"basic",4,"auto","no",40,0
"3220",108,4,1,"basic",2,"auto","no",30,0
"3221",108,4,2,"basic",5,"manual","no",30,1
"3222",108,4,3,"basic",5,"auto","no",35,0
"3223",108,5,1,"basic",2,"auto","no",40,0
"3224",108,5,2,"basic",2,"auto","no",35,1
"3225",108,5,3,"basic",4,"manual","yes",40,0
"3226",108,6,1,"basic",5,"manual","yes",40,0
"3227",108,6,2,"basic",2,"manual","yes",30,1
"3228",108,6,3,"basic",2,"manual","yes",40,0
"3229",108,7,1,"basic",5,"manual","no",35,0
"3230",108,7,2,"basic",4,"manual","yes",35,0
"3231",108,7,3,"basic",2,"auto","yes",30,1
"3232",108,8,1,"basic",2,"auto","yes",40,0
"3233",108,8,2,"basic",2,"manual","no",40,0
"3234",108,8,3,"basic",4,"auto","no",35,1
"3235",108,9,1,"basic",5,"auto","yes",40,0
"3236",108,9,2,"basic",4,"manual","yes",30,1
"3237",108,9,3,"basic",2,"manual","no",35,0
"3238",108,10,1,"basic",4,"auto","yes",30,0
"3239",108,10,2,"basic",5,"auto","yes",30,1
"3240",108,10,3,"basic",5,"manual","yes",30,0
"3241",109,1,1,"basic",5,"auto","yes",30,0
"3242",109,1,2,"basic",5,"manual","no",30,1
"3243",109,1,3,"basic",2,"manual","no",40,0
"3244",109,2,1,"basic",5,"auto","no",40,1
"3245",109,2,2,"basic",2,"manual","yes",35,0
"3246",109,2,3,"basic",4,"manual","no",35,0
"3247",109,3,1,"basic",5,"auto","yes",35,0
"3248",109,3,2,"basic",2,"manual","yes",40,0
"3249",109,3,3,"basic",5,"auto","no",35,1
"3250",109,4,1,"basic",5,"manual","no",35,0
"3251",109,4,2,"basic",5,"manual","yes",40,0
"3252",109,4,3,"basic",4,"manual","no",30,1
"3253",109,5,1,"basic",2,"auto","yes",35,1
"3254",109,5,2,"basic",4,"auto","yes",40,0
"3255",109,5,3,"basic",5,"manual","yes",35,0
"3256",109,6,1,"basic",4,"manual","yes",30,0
"3257",109,6,2,"basic",5,"manual","yes",30,1
"3258",109,6,3,"basic",4,"auto","no",40,0
"3259",109,7,1,"basic",5,"auto","yes",40,0
"3260",109,7,2,"basic",4,"manual","yes",40,0
"3261",109,7,3,"basic",4,"auto","yes",30,1
"3262",109,8,1,"basic",2,"manual","no",30,0
"3263",109,8,2,"basic",2,"auto","no",40,0
"3264",109,8,3,"basic",5,"manual","no",40,1
"3265",109,9,1,"basic",2,"auto","yes",40,0
"3266",109,9,2,"basic",2,"auto","yes",30,1
"3267",109,9,3,"basic",4,"manual","no",40,0
"3268",109,10,1,"basic",4,"auto","no",35,0
"3269",109,10,2,"basic",4,"auto","yes",35,0
"3270",109,10,3,"basic",4,"auto","no",30,1
"3271",110,1,1,"basic",2,"manual","no",30,1
"3272",110,1,2,"basic",2,"auto","no",30,0
"3273",110,1,3,"basic",4,"manual","no",30,0
"3274",110,2,1,"basic",2,"auto","no",40,0
"3275",110,2,2,"basic",4,"auto","yes",30,1
"3276",110,2,3,"basic",2,"manual","yes",40,0
"3277",110,3,1,"basic",4,"auto","no",40,0
"3278",110,3,2,"basic",4,"manual","yes",35,0
"3279",110,3,3,"basic",2,"auto","yes",35,1
"3280",110,4,1,"basic",5,"auto","yes",30,0
"3281",110,4,2,"basic",2,"manual","yes",35,1
"3282",110,4,3,"basic",4,"manual","yes",30,0
"3283",110,5,1,"basic",5,"auto","no",35,1
"3284",110,5,2,"basic",5,"manual","yes",40,0
"3285",110,5,3,"basic",4,"manual","yes",40,0
"3286",110,6,1,"basic",4,"auto","yes",35,0
"3287",110,6,2,"basic",4,"manual","no",35,0
"3288",110,6,3,"basic",5,"manual","yes",35,1
"3289",110,7,1,"basic",5,"auto","no",40,0
"3290",110,7,2,"basic",5,"auto","no",30,1
"3291",110,7,3,"basic",4,"auto","no",35,0
"3292",110,8,1,"basic",5,"auto","yes",35,0
"3293",110,8,2,"basic",2,"auto","yes",30,1
"3294",110,8,3,"basic",4,"auto","yes",40,0
"3295",110,9,1,"basic",2,"auto","no",35,1
"3296",110,9,2,"basic",2,"manual","yes",30,0
"3297",110,9,3,"basic",5,"manual","no",40,0
"3298",110,10,1,"basic",4,"auto","no",30,1
"3299",110,10,2,"basic",5,"manual","no",35,0
"3300",110,10,3,"basic",4,"manual","no",40,0
"3301",111,1,1,"basic",4,"auto","no",30,0
"3302",111,1,2,"basic",2,"auto","no",35,0
"3303",111,1,3,"basic",5,"auto","yes",35,1
"3304",111,2,1,"basic",5,"auto","no",35,1
"3305",111,2,2,"basic",2,"manual","yes",40,0
"3306",111,2,3,"basic",2,"auto","yes",40,0
"3307",111,3,1,"basic",5,"auto","yes",30,0
"3308",111,3,2,"basic",2,"manual","no",30,0
"3309",111,3,3,"basic",4,"auto","yes",35,1
"3310",111,4,1,"basic",4,"manual","yes",30,0
"3311",111,4,2,"basic",2,"manual","yes",35,1
"3312",111,4,3,"basic",5,"auto","no",30,0
"3313",111,5,1,"basic",5,"auto","yes",40,1
"3314",111,5,2,"basic",4,"manual","yes",40,0
"3315",111,5,3,"basic",2,"manual","no",40,0
"3316",111,6,1,"basic",5,"manual","yes",30,0
"3317",111,6,2,"basic",4,"auto","yes",30,0
"3318",111,6,3,"basic",2,"auto","yes",35,1
"3319",111,7,1,"basic",5,"manual","no",35,0
"3320",111,7,2,"basic",4,"auto","yes",40,0
"3321",111,7,3,"basic",2,"auto","no",30,1
"3322",111,8,1,"basic",5,"manual","no",40,0
"3323",111,8,2,"basic",5,"manual","no",30,1
"3324",111,8,3,"basic",2,"auto","no",40,0
"3325",111,9,1,"basic",4,"manual","no",35,0
"3326",111,9,2,"basic",2,"manual","yes",30,1
"3327",111,9,3,"basic",5,"manual","yes",35,0
"3328",111,10,1,"basic",4,"auto","no",40,0
"3329",111,10,2,"basic",5,"manual","yes",40,0
"3330",111,10,3,"basic",4,"manual","yes",35,1
"3331",112,1,1,"basic",5,"auto","no",40,0
"3332",112,1,2,"basic",2,"manual","yes",35,0
"3333",112,1,3,"basic",5,"auto","yes",35,1
"3334",112,2,1,"basic",4,"manual","no",30,0
"3335",112,2,2,"basic",4,"auto","yes",30,1
"3336",112,2,3,"basic",2,"manual","yes",40,0
"3337",112,3,1,"basic",4,"auto","no",40,1
"3338",112,3,2,"basic",4,"manual","yes",40,0
"3339",112,3,3,"basic",4,"auto","yes",40,0
"3340",112,4,1,"basic",5,"auto","no",30,1
"3341",112,4,2,"basic",2,"manual","no",30,0
"3342",112,4,3,"basic",5,"manual","yes",30,0
"3343",112,5,1,"basic",5,"manual","no",30,1
"3344",112,5,2,"basic",5,"manual","no",40,0
"3345",112,5,3,"basic",2,"manual","no",40,0
"3346",112,6,1,"basic",2,"auto","yes",40,0
"3347",112,6,2,"basic",4,"auto","yes",35,1
"3348",112,6,3,"basic",5,"manual","yes",35,0
"3349",112,7,1,"basic",4,"manual","no",40,0
"3350",112,7,2,"basic",4,"manual","yes",30,1
"3351",112,7,3,"basic",2,"manual","yes",30,0
"3352",112,8,1,"basic",2,"auto","no",40,0
"3353",112,8,2,"basic",5,"manual","yes",40,0
"3354",112,8,3,"basic",2,"auto","no",30,1
"3355",112,9,1,"basic",5,"auto","yes",40,1
"3356",112,9,2,"basic",5,"auto","no",35,0
"3357",112,9,3,"basic",2,"manual","no",35,0
"3358",112,10,1,"basic",4,"auto","no",35,0
"3359",112,10,2,"basic",5,"manual","no",35,0
"3360",112,10,3,"basic",4,"auto","no",30,1
"3361",113,1,1,"basic",2,"auto","no",40,1
"3362",113,1,2,"basic",4,"auto","no",40,0
"3363",113,1,3,"basic",2,"manual","no",40,0
"3364",113,2,1,"basic",4,"auto","no",35,0
"3365",113,2,2,"basic",2,"manual","no",30,0
"3366",113,2,3,"basic",5,"auto","yes",40,1
"3367",113,3,1,"basic",2,"auto","yes",35,0
"3368",113,3,2,"basic",5,"auto","no",35,1
"3369",113,3,3,"basic",2,"manual","yes",40,0
"3370",113,4,1,"basic",2,"manual","no",35,0
"3371",113,4,2,"basic",5,"auto","no",40,0
"3372",113,4,3,"basic",5,"manual","yes",35,1
"3373",113,5,1,"basic",5,"manual","yes",30,1
"3374",113,5,2,"basic",5,"auto","yes",35,0
"3375",113,5,3,"basic",4,"manual","no",30,0
"3376",113,6,1,"basic",4,"auto","no",30,1
"3377",113,6,2,"basic",2,"auto","no",35,0
"3378",113,6,3,"basic",5,"manual","no",40,0
"3379",113,7,1,"basic",5,"auto","yes",30,0
"3380",113,7,2,"basic",5,"auto","no",30,1
"3381",113,7,3,"basic",4,"manual","no",35,0
"3382",113,8,1,"basic",4,"auto","yes",30,1
"3383",113,8,2,"basic",4,"manual","no",40,0
